datetime,pm2.5,pm10,tsp,temp,humidity,windspeed,winddir,sealevelpressure,visibility,precipitation,solarradiation,aqi,aqi_category,year,month,day,day_name,season,is_weekend,pm2.5_lag1,pm2.5_lag3,pm2.5_lag7,PM10_lag1,PM10_lag7,aqi_lag1,aqi_lag7,pm2.5_roll3,pm2.5_roll7,aqi_roll3,aqi_roll7,month_sin,month_cos
2018-11-09,68.17222,123.7019,268.7046,58.2,77.7,12.8,216.8,1018.7,3.7,0.0,157.4,158.0,Unhealthy,2018,11,9,Friday,Autumn,0,73.87847,77.8015,66.4606,143.9106,181.5885,160.0,157.0,73.39198557535808,77.5259257725307,160.33333333333334,162.57142857142858,-0.5000000000000004,0.8660254037844384
2018-11-10,55.78189,106.9289,240.3328,58.4,75.1,10.3,243.3,1019.9,4.1,0.0,122.6,151.0,Unhealthy,2018,11,10,Saturday,Autumn,1,68.17222,78.12527,72.19011,123.7019,173.7991,158.0,160.0,65.94419352213542,75.18189457484654,156.33333333333334,161.28571428571428,-0.5000000000000004,0.8660254037844384
2018-11-11,59.6694,129.2523,280.4726,57.3,75.4,11.4,271.2,1020.7,4.1,0.0,143.4,153.0,Unhealthy,2018,11,11,Sunday,Autumn,0,55.78189,73.87847,86.14446,106.9289,226.3334,151.0,167.0,61.20783615112305,71.39974267142159,154.0,159.28571428571428,-0.5000000000000004,0.8660254037844384
2018-11-12,69.4816,145.5394,325.9058,57.9,75.4,10.3,217.8,1018.4,4.1,0.0,140.9,158.0,Unhealthy,2018,11,12,Monday,Autumn,0,59.6694,68.17222,86.36945,129.2523,245.1663,153.0,167.0,61.64429601033529,68.98719188145229,154.0,158.0,-0.5000000000000004,0.8660254037844384
2018-11-13,77.90912,148.084,327.5583,58.5,77.2,8.1,235.9,1016.7,3.2,0.0,109.8,163.0,Unhealthy,2018,11,13,Tuesday,Autumn,0,69.4816,55.78189,77.8015,145.5394,200.4689,158.0,163.0,69.02003860473633,69.00256620134626,158.0,158.0,-0.5000000000000004,0.8660254037844384
2018-11-14,88.73667,173.806,361.8956,58.0,75.0,11.4,288.6,1017.3,3.3,0.0,174.2,168.0,Unhealthy,2018,11,14,Wednesday,Autumn,0,77.90912,59.6694,78.12527,148.084,158.04,163.0,163.0,78.7091293334961,70.51848111833844,163.0,158.71428571428572,-0.5000000000000004,0.8660254037844384
2018-11-15,94.41243,209.6353,444.9575,57.9,69.3,13.9,322.7,1018.4,3.8,0.0,180.4,171.0,Unhealthy,2018,11,15,Thursday,Autumn,0,88.73667,69.4816,73.87847,173.806,143.9106,168.0,160.0,87.01940663655598,73.45190375191825,167.33333333333334,160.28571428571428,-0.5000000000000004,0.8660254037844384
2018-11-16,92.54729,233.2841,505.5905,56.6,70.1,6.9,266.2,1016.7,3.3,0.0,170.9,170.0,Unhealthy,2018,11,16,Friday,Autumn,0,94.41243,77.90912,68.17222,209.6353,123.7019,171.0,158.0,91.89879608154297,76.93405641828265,169.66666666666666,162.0,-0.5000000000000004,0.8660254037844384
2018-11-17,86.65646,179.9188,417.3981,55.4,74.0,10.3,253.5,1015.7,3.3,0.0,177.9,167.0,Unhealthy,2018,11,17,Saturday,Autumn,1,92.54729,88.73667,55.78189,233.2841,106.9289,170.0,151.0,91.2053934733073,81.34470966884068,169.33333333333334,164.28571428571428,-0.5000000000000004,0.8660254037844384
2018-11-18,91.19049,176.4553,382.8591,55.1,79.1,9.2,203.4,1018.9,3.2,0.0,144.8,169.0,Unhealthy,2018,11,18,Sunday,Autumn,0,86.65646,94.41243,59.6694,179.9188,129.2523,167.0,153.0,90.13141377766927,85.84772273472377,168.66666666666666,166.57142857142858,-0.5000000000000004,0.8660254037844384
2018-11-19,108.951,190.2535,361.1731,54.9,80.7,8.1,196.4,1021.4,2.6,0.0,140.9,179.0,Unhealthy,2018,11,19,Monday,Autumn,0,91.19049,92.54729,69.4816,176.4553,145.5394,169.0,158.0,95.5993169148763,91.4862082345145,171.66666666666666,169.57142857142858,-0.5000000000000004,0.8660254037844384
2018-11-20,126.3503,213.7365,391.5624,54.6,82.2,9.2,214.7,1020.1,2.0,0.0,142.6,188.0,Unhealthy,2018,11,20,Tuesday,Autumn,0,108.951,86.65646,77.90912,190.2535,148.084,179.0,163.0,108.83059692382812,98.40637751988002,178.66666666666666,173.14285714285714,-0.5000000000000004,0.8660254037844384
2018-11-21,121.5381,207.5341,387.3137,55.9,82.0,8.1,182.0,1021.1,2.0,0.0,160.5,185.0,Unhealthy,2018,11,21,Wednesday,Autumn,0,126.3503,91.19049,88.73667,213.7365,173.806,188.0,168.0,118.94646708170573,103.09229605538505,184.0,175.57142857142858,-0.5000000000000004,0.8660254037844384
2018-11-22,114.4485,234.6478,497.0145,57.6,76.4,10.3,199.8,1022.0,2.3,0.0,149.4,181.0,Unhealthy,2018,11,22,Thursday,Autumn,0,121.5381,108.951,94.41243,207.5341,209.6353,185.0,171.0,120.77896881103516,105.954592023577,184.66666666666666,177.0,-0.5000000000000004,0.8660254037844384
2018-11-23,103.3058,199.1547,415.7641,56.7,75.2,11.4,238.9,1021.7,3.1,0.0,134.5,176.0,Unhealthy,2018,11,23,Friday,Autumn,0,114.4485,126.3503,92.54729,234.6478,233.2841,181.0,170.0,113.09746805826823,107.49152265276227,180.66666666666666,177.85714285714286,-0.5000000000000004,0.8660254037844384
2018-11-24,100.667,190.8979,388.4342,56.5,77.3,6.9,158.8,1020.9,3.1,0.0,161.5,174.0,Unhealthy,2018,11,24,Saturday,Autumn,1,103.3058,121.5381,86.65646,199.1547,179.9188,176.0,167.0,106.14043426513672,109.49302782331195,177.0,178.85714285714286,-0.5000000000000004,0.8660254037844384
2018-11-25,111.0995,260.4305,532.2123,57.0,75.9,8.1,140.4,1021.9,3.1,0.0,178.3,180.0,Unhealthy,2018,11,25,Sunday,Autumn,0,100.667,114.4485,91.19049,190.8979,176.4553,174.0,169.0,105.02410125732422,112.33717237200055,176.66666666666666,180.42857142857142,-0.5000000000000004,0.8660254037844384
2018-11-26,91.26772,193.1837,423.0028,56.5,75.6,9.2,141.1,1021.0,3.4,0.0,154.5,169.0,Unhealthy,2018,11,26,Monday,Autumn,0,111.0995,103.3058,108.951,260.4305,190.2535,180.0,179.0,101.01140848795573,109.81099046979632,174.33333333333334,179.0,-0.5000000000000004,0.8660254037844384
2018-11-27,94.95541,194.4693,423.4912,56.7,78.1,6.9,259.8,1023.6,3.4,0.0,179.7,171.0,Unhealthy,2018,11,27,Tuesday,Autumn,0,91.26772,100.667,126.3503,193.1837,213.7365,169.0,188.0,99.1075439453125,105.32600511823382,173.33333333333334,176.57142857142858,-0.5000000000000004,0.8660254037844384
2018-11-28,98.21092,211.4397,437.6519,57.4,77.0,9.2,253.5,1023.3,3.6,0.0,162.6,173.0,Unhealthy,2018,11,28,Wednesday,Autumn,0,94.95541,111.0995,121.5381,194.4693,207.5341,171.0,185.0,94.8113505045573,101.99355098179409,171.0,174.85714285714286,-0.5000000000000004,0.8660254037844384
2018-11-29,94.81558,187.0584,401.3057,57.9,77.4,9.2,240.1,1022.8,3.5,0.0,152.3,171.0,Unhealthy,2018,11,29,Thursday,Autumn,0,98.21092,91.26772,114.4485,211.4397,234.6478,173.0,181.0,95.9939702351888,99.18884822300502,171.66666666666666,173.42857142857142,-0.5000000000000004,0.8660254037844384
2018-11-30,78.43593,142.2139,269.0601,56.8,80.2,11.4,253.9,1021.9,3.3,0.0,85.1,163.0,Unhealthy,2018,11,30,Friday,Autumn,0,94.81558,94.95541,103.3058,187.0584,199.1547,171.0,176.0,90.4874776204427,95.6360092163086,169.0,171.57142857142858,-0.5000000000000004,0.8660254037844384
2018-12-01,75.04664,122.4974,192.7996,55.2,80.5,6.9,211.0,1019.4,3.1,0.0,111.7,161.0,Unhealthy,2018,12,1,Saturday,Winter,1,78.43593,98.21092,100.667,142.2139,190.8979,163.0,174.0,82.76604970296223,91.97595759800502,165.0,169.71428571428572,-2.4492935982947064e-16,1.0
2018-12-02,71.89091,126.0745,200.4004,55.1,75.4,9.2,213.6,1018.5,3.0,0.0,90.2,159.0,Unhealthy,2018,12,2,Sunday,Winter,0,75.04664,94.81558,111.0995,122.4974,260.4305,161.0,180.0,75.12449137369792,86.37472970145089,161.0,166.71428571428572,-2.4492935982947064e-16,1.0
2018-12-03,85.60081,137.4626,206.5833,53.8,78.1,10.3,227.2,1019.4,2.7,0.0,105.2,167.0,Unhealthy,2018,12,3,Monday,Winter,0,71.89091,78.43593,91.26772,126.0745,193.1837,159.0,169.0,77.51278432210286,85.56517028808594,162.33333333333334,166.42857142857142,-2.4492935982947064e-16,1.0
2018-12-04,87.78757,138.0224,197.3985,53.1,77.8,9.2,240.4,1021.3,2.8,0.0,124.8,168.0,Unhealthy,2018,12,4,Tuesday,Winter,0,85.60081,75.04664,94.95541,137.4626,194.4693,167.0,171.0,81.75976053873698,84.54119328090123,164.66666666666666,166.0,-2.4492935982947064e-16,1.0
2018-12-05,97.84105,143.9106,187.8209,53.0,78.2,8.1,167.6,1018.7,2.7,0.0,129.3,173.0,Unhealthy,2018,12,5,Wednesday,Winter,0,87.78757,71.89091,98.21092,138.0224,211.4397,168.0,173.0,90.40980784098308,84.4883542742048,169.33333333333334,166.0,-2.4492935982947064e-16,1.0
2018-12-06,78.67869,117.1744,159.45,52.7,77.9,10.3,191.5,1017.4,3.2,0.0,132.5,163.0,Unhealthy,2018,12,6,Thursday,Winter,0,97.84105,85.60081,94.81558,143.9106,187.0584,173.0,171.0,88.10243479410808,82.18308367047992,168.0,164.85714285714286,-2.4492935982947064e-16,1.0
2018-12-07,67.86073,101.4675,147.2279,52.3,78.4,10.3,198.2,1016.8,3.2,0.0,138.1,157.0,Unhealthy,2018,12,7,Friday,Winter,0,78.67869,87.78757,78.43593,117.1744,142.2139,163.0,163.0,81.4601567586263,80.67234148297992,164.33333333333334,164.0,-2.4492935982947064e-16,1.0
2018-12-08,76.04045,107.1945,141.5745,51.6,76.3,8.1,245.8,1019.8,3.0,0.0,150.1,162.0,Unhealthy,2018,12,8,Saturday,Winter,1,67.86073,97.84105,75.04664,101.4675,122.4974,157.0,161.0,74.19329071044922,80.81431470598493,160.66666666666666,164.14285714285714,-2.4492935982947064e-16,1.0
2018-12-09,72.75816,105.2724,141.6886,51.8,74.8,6.9,196.0,1018.9,3.3,0.0,154.3,160.0,Unhealthy,2018,12,9,Sunday,Winter,0,76.04045,78.67869,71.89091,107.1945,126.0745,162.0,159.0,72.21978251139323,80.9382084437779,159.66666666666666,164.28571428571428,-2.4492935982947064e-16,1.0
2018-12-10,53.18145,75.80977,112.3677,51.6,72.7,8.1,161.2,1019.5,4.0,0.0,150.4,145.0,Unhealthy for Sensitive Groups,2018,12,10,Monday,Winter,0,72.75816,67.86073,85.60081,105.2724,137.4626,160.0,167.0,67.32668813069661,76.30687168666294,155.66666666666666,161.14285714285714,-2.4492935982947064e-16,1.0
2018-12-11,55.07688,83.55761,127.3813,51.1,73.0,10.3,174.4,1019.7,3.8,0.0,151.7,149.0,Unhealthy for Sensitive Groups,2018,12,11,Tuesday,Winter,0,53.18145,76.04045,87.78757,75.80977,138.0224,145.0,168.0,60.33883158365885,71.63391658238002,151.33333333333334,158.42857142857142,-2.4492935982947064e-16,1.0
2018-12-12,49.43085,70.44291,103.6233,51.8,68.8,9.2,186.0,1021.1,4.2,0.0,148.2,135.0,Unhealthy for Sensitive Groups,2018,12,12,Wednesday,Winter,0,55.07688,72.75816,97.84105,83.55761,143.9106,149.0,173.0,52.56306076049805,64.71817398071289,143.0,153.0,-2.4492935982947064e-16,1.0
2018-12-13,68.25269,99.93176,150.365,52.1,70.4,8.1,154.6,1021.5,4.3,0.0,153.3,158.0,Unhealthy,2018,12,13,Thursday,Winter,0,49.43085,53.18145,78.67869,70.44291,117.1744,135.0,163.0,57.58680852254232,63.228746141706196,147.33333333333334,152.28571428571428,-2.4492935982947064e-16,1.0
2018-12-14,69.5486,98.57978,146.3542,52.9,70.4,3.8,12.3,1020.3,5.2,0.0,158.8,158.0,Unhealthy,2018,12,14,Friday,Winter,0,68.25269,55.07688,67.86073,99.93176,101.4675,158.0,157.0,62.41071446736654,63.469869886125835,150.33333333333334,152.42857142857142,-2.4492935982947064e-16,1.0
2018-12-15,66.86208,89.20828,126.5253,52.0,64.0,8.1,137.1,1023.3,4.5,0.0,177.2,157.0,Unhealthy,2018,12,15,Saturday,Winter,1,69.5486,49.43085,76.04045,98.57978,107.1945,158.0,162.0,68.22112528483073,62.15867451259068,157.66666666666666,151.71428571428572,-2.4492935982947064e-16,1.0
2018-12-16,67.46029,92.1774,130.6035,50.5,68.0,5.8,108.6,1025.4,4.0,0.0,176.4,157.0,Unhealthy,2018,12,16,Sunday,Winter,0,66.86208,68.25269,72.75816,89.20828,105.2724,157.0,160.0,67.95699055989583,61.40183530535017,157.33333333333334,151.28571428571428,-2.4492935982947064e-16,1.0
2018-12-17,96.12037,122.9052,176.8413,49.2,69.1,6.9,77.0,1024.1,2.8,0.0,147.4,172.0,Unhealthy,2018,12,17,Monday,Winter,0,67.46029,69.5486,53.18145,92.1774,75.80977,157.0,145.0,76.81424713134766,67.53596660069057,162.0,155.14285714285714,-2.4492935982947064e-16,1.0
2018-12-18,69.02425,95.34667,151.849,51.6,68.4,10.3,255.8,1020.5,3.1,0.0,63.3,158.0,Unhealthy,2018,12,18,Tuesday,Winter,0,96.12037,66.86208,55.07688,122.9052,83.55761,172.0,149.0,77.53496805826823,69.52844728742328,162.33333333333334,156.42857142857142,-2.4492935982947064e-16,1.0
2018-12-19,72.07257,93.37063,146.4957,52.4,73.2,6.9,204.7,1019.9,2.7,0.0,158.4,160.0,Unhealthy,2018,12,19,Wednesday,Winter,0,69.02425,67.46029,49.43085,95.34667,70.44291,158.0,135.0,79.07239532470703,72.76297869001117,163.33333333333334,160.0,-2.4492935982947064e-16,1.0
2018-12-20,70.28318,79.58851,106.479,50.1,81.2,9.2,215.4,1019.9,2.1,0.0,160.7,159.0,Unhealthy,2018,12,20,Thursday,Winter,0,72.07257,96.12037,68.25269,93.37063,99.93176,160.0,158.0,70.45999908447266,73.05304827008929,159.0,160.14285714285714,-2.4492935982947064e-16,1.0
2018-12-21,49.11824,56.53555,77.83058,51.5,75.7,8.1,206.3,1018.5,2.7,0.0,134.6,135.0,Unhealthy for Sensitive Groups,2018,12,21,Friday,Winter,0,70.28318,69.02425,69.5486,79.58851,98.57978,159.0,158.0,63.82466379801432,70.13442557198661,151.33333333333334,156.85714285714286,-2.4492935982947064e-16,1.0
2018-12-22,68.64751,83.29784,128.4778,51.8,75.9,9.2,125.3,1020.5,2.9,0.0,116.0,158.0,Unhealthy,2018,12,22,Saturday,Winter,1,49.11824,72.07257,66.86208,56.53555,89.20828,135.0,157.0,62.68297576904297,70.38948604038784,150.66666666666666,157.0,-2.4492935982947064e-16,1.0
2018-12-23,72.89078,84.01076,108.7952,49.8,76.5,5.8,130.7,1021.1,2.9,0.0,149.1,160.0,Unhealthy,2018,12,23,Sunday,Winter,0,68.64751,70.28318,67.46029,83.29784,92.1774,158.0,157.0,63.55217488606771,71.16527012416294,151.0,157.42857142857142,-2.4492935982947064e-16,1.0
2018-12-24,66.88735,78.79307,99.94143,50.2,74.7,8.1,149.2,1019.1,2.9,0.0,168.1,157.0,Unhealthy,2018,12,24,Monday,Winter,0,72.89078,49.11824,96.12037,84.01076,122.9052,160.0,172.0,69.47521209716797,66.98912484305245,158.33333333333334,155.28571428571428,-2.4492935982947064e-16,1.0
2018-12-25,52.84675,60.44187,81.41977,48.9,72.4,10.3,292.2,1017.4,3.3,0.0,159.9,144.0,Unhealthy for Sensitive Groups,2018,12,25,Tuesday,Winter,0,66.88735,68.64751,69.02425,78.79307,95.34667,157.0,158.0,64.20829264322917,64.6780537196568,153.66666666666666,153.28571428571428,-2.4492935982947064e-16,1.0
2018-12-26,43.0912,52.20712,80.46392,47.4,76.5,9.2,176.6,1017.0,3.5,0.0,143.0,120.0,Unhealthy for Sensitive Groups,2018,12,26,Wednesday,Winter,0,52.84675,72.89078,72.07257,60.44187,93.37063,144.0,160.0,54.27510070800781,60.537858145577566,140.33333333333334,147.57142857142858,-2.4492935982947064e-16,1.0
2018-12-27,37.51298,56.15694,126.2139,48.4,76.0,10.3,165.2,1016.0,3.4,0.0,152.9,106.0,Unhealthy for Sensitive Groups,2018,12,27,Thursday,Winter,0,43.0912,66.88735,70.28318,52.20712,79.58851,120.0,159.0,44.48364384969076,55.85640117100307,123.33333333333333,140.0,-2.4492935982947064e-16,1.0
2018-12-28,41.71995,51.80462,80.88939,46.6,72.4,6.9,203.4,1016.2,3.2,0.0,163.4,116.0,Unhealthy for Sensitive Groups,2018,12,28,Friday,Winter,0,37.51298,52.84675,49.11824,56.15694,56.53555,106.0,135.0,40.77471160888672,54.79950278145926,114.0,137.28571428571428,-2.4492935982947064e-16,1.0
2018-12-29,83.18113,93.05858,123.1221,47.5,69.5,8.1,145.7,1020.6,2.9,0.0,174.4,165.0,Unhealthy,2018,12,29,Saturday,Winter,1,41.71995,43.0912,68.64751,51.80462,83.29784,116.0,158.0,54.138020833333336,56.87573460170201,129.0,138.28571428571428,-2.4492935982947064e-16,1.0
2018-12-30,97.26412,107.5242,145.0081,47.1,69.0,6.9,161.9,1023.3,2.8,0.0,176.1,173.0,Unhealthy,2018,12,30,Sunday,Winter,0,83.18113,37.51298,72.89078,93.05858,84.01076,165.0,160.0,74.05506769816081,60.3576409476144,151.33333333333334,140.14285714285714,-2.4492935982947064e-16,1.0
2018-12-31,86.95337,96.64533,135.0425,47.8,67.3,9.2,147.5,1022.8,2.8,0.0,170.2,167.0,Unhealthy,2018,12,31,Monday,Winter,0,97.26412,41.71995,66.88735,107.5242,78.79307,173.0,157.0,89.13287353515625,63.22421482631138,168.33333333333334,141.57142857142858,-2.4492935982947064e-16,1.0
2019-01-01,75.96276,90.99522,125.0769,47.7,68.0,6.9,148.5,1023.1,3.0,0.0,169.9,162.0,Unhealthy,2019,1,1,Tuesday,Winter,0,86.95337,83.18113,52.84675,96.64533,60.44187,167.0,144.0,86.72675069173177,66.52650233677456,167.33333333333334,144.14285714285714,0.49999999999999994,0.8660254037844387
2019-01-02,65.42153,80.12208,121.4495,47.7,67.1,9.2,120.1,1022.9,3.6,0.0,159.4,156.0,Unhealthy,2019,1,2,Wednesday,Winter,0,75.96276,97.26412,43.0912,90.99522,52.20712,162.0,120.0,76.11255391438802,69.71654946463448,161.66666666666666,149.28571428571428,0.49999999999999994,0.8660254037844387
2019-01-03,60.49214,84.16574,122.829,46.9,68.2,10.3,208.1,1021.8,3.7,0.0,142.4,154.0,Unhealthy,2019,1,3,Thursday,Winter,0,65.42153,86.95337,37.51298,80.12208,56.15694,156.0,106.0,67.29214477539062,72.99928665161133,157.33333333333334,156.14285714285714,0.49999999999999994,0.8660254037844387
2019-01-04,55.66871,70.16807,99.06475,46.0,68.5,11.4,184.2,1022.4,3.3,0.0,148.5,151.0,Unhealthy,2019,1,4,Friday,Winter,0,60.49214,75.96276,41.71995,84.16574,51.80462,154.0,116.0,60.52746073404948,74.9919662475586,153.66666666666666,161.14285714285714,0.49999999999999994,0.8660254037844387
2019-01-05,53.47411,70.62092,97.44466,46.7,71.6,8.1,195.7,1023.0,2.9,0.0,150.6,145.0,Unhealthy for Sensitive Groups,2019,1,5,Saturday,Winter,1,55.66871,65.42153,83.18113,70.16807,93.05858,151.0,165.0,56.544986724853516,70.74810627528599,150.0,158.28571428571428,0.49999999999999994,0.8660254037844387
2019-01-06,47.23922,68.88042,111.4679,49.2,67.7,6.9,76.1,1021.6,2.9,0.0,147.3,130.0,Unhealthy for Sensitive Groups,2019,1,6,Sunday,Winter,0,53.47411,60.49214,97.26412,70.62092,107.5242,145.0,173.0,52.12734603881836,63.601691654750276,142.0,152.14285714285714,0.49999999999999994,0.8660254037844387
2019-01-07,87.71626,111.4265,159.717,49.8,68.4,10.3,113.3,1021.0,3.4,0.0,68.8,168.0,Unhealthy,2019,1,7,Monday,Winter,0,47.23922,55.66871,86.95337,68.88042,96.64533,130.0,167.0,62.80986404418945,63.71067646571568,147.66666666666666,152.28571428571428,0.49999999999999994,0.8660254037844387
2019-01-08,73.25228,93.81277,141.2182,49.3,64.7,10.3,220.7,1018.0,3.5,0.0,184.3,160.0,Unhealthy,2019,1,8,Tuesday,Winter,0,87.71626,53.47411,75.96276,111.4265,90.99522,168.0,162.0,69.402587890625,63.323465074811665,152.66666666666666,152.0,0.49999999999999994,0.8660254037844387
2019-01-09,81.15338,113.9154,156.9195,50.0,70.2,9.2,206.7,1017.6,3.5,0.0,146.9,164.0,Unhealthy,2019,1,9,Wednesday,Winter,0,73.25228,47.23922,65.42153,93.81277,80.12208,160.0,156.0,80.70730845133464,65.57087217058454,164.0,153.14285714285714,0.49999999999999994,0.8660254037844387
2019-01-10,76.88662,87.75489,114.5806,48.9,76.6,9.2,168.0,1019.1,2.6,0.0,162.5,162.0,Unhealthy,2019,1,10,Thursday,Winter,0,81.15338,87.71626,60.49214,113.9154,84.16574,164.0,154.0,77.09742736816406,67.91294043404716,162.0,154.28571428571428,0.49999999999999994,0.8660254037844387
2019-01-11,63.90839,74.20539,108.1596,49.9,78.4,9.2,268.4,1020.5,2.4,0.0,118.2,155.0,Unhealthy,2019,1,11,Friday,Winter,0,76.88662,73.25228,55.66871,87.75489,70.16807,162.0,151.0,73.98279698689778,69.0900377546038,160.33333333333334,154.85714285714286,0.49999999999999994,0.8660254037844387
2019-01-12,46.81794,54.6739,75.85507,49.8,76.2,8.1,154.3,1020.8,2.2,0.0,155.5,129.0,Unhealthy for Sensitive Groups,2019,1,12,Saturday,Winter,1,63.90839,81.15338,53.47411,74.20539,70.62092,155.0,145.0,62.53764979044596,68.13915634155273,148.66666666666666,152.57142857142858,0.49999999999999994,0.8660254037844387
2019-01-13,41.50689,56.17749,89.37054,49.7,73.3,10.3,268.4,1021.3,2.5,0.0,168.3,116.0,Unhealthy for Sensitive Groups,2019,1,13,Sunday,Winter,0,46.81794,76.88662,47.23922,54.6739,68.88042,129.0,130.0,50.744406382242836,67.3202520098005,133.33333333333334,150.57142857142858,0.49999999999999994,0.8660254037844387
2019-01-14,35.085,55.61469,102.6077,49.2,70.4,12.8,251.5,1018.1,3.1,0.0,179.6,99.0,Moderate,2019,1,14,Monday,Winter,0,41.50689,63.90839,87.71626,56.17749,111.4265,116.0,168.0,41.136609395345054,59.801500047956196,114.66666666666667,140.71428571428572,0.49999999999999994,0.8660254037844387
2019-01-15,73.78983,88.38872,125.838,48.8,71.5,9.2,205.2,1018.8,3.0,0.0,187.2,160.0,Unhealthy,2019,1,15,Tuesday,Winter,0,35.085,46.81794,73.25228,55.61469,93.81277,99.0,160.0,50.12724049886068,59.87829317365374,125.0,140.71428571428572,0.49999999999999994,0.8660254037844387
2019-01-16,87.69553,99.13837,125.0184,49.5,74.8,8.1,139.8,1021.0,2.7,0.0,165.5,168.0,Unhealthy,2019,1,16,Wednesday,Winter,0,73.78983,41.50689,81.15338,88.38872,113.9154,160.0,164.0,65.52345530192058,60.81288637433733,142.33333333333334,141.28571428571428,0.49999999999999994,0.8660254037844387
2019-01-17,87.77257,101.5657,129.7599,49.8,74.6,8.1,287.3,1019.0,2.8,0.0,150.9,168.0,Unhealthy,2019,1,17,Thursday,Winter,0,87.69553,35.085,76.88662,99.13837,87.75489,168.0,162.0,83.08597819010417,62.36802182878767,165.33333333333334,142.14285714285714,0.49999999999999994,0.8660254037844387
2019-01-18,72.49081,84.59827,112.3334,50.2,74.5,10.3,236.0,1018.6,2.9,0.0,167.7,160.0,Unhealthy,2019,1,18,Friday,Winter,0,87.77257,73.78983,63.90839,101.5657,74.20539,168.0,155.0,82.65296936035156,63.594081333705354,165.33333333333334,142.85714285714286,0.49999999999999994,0.8660254037844387
2019-01-19,51.63531,59.87598,82.40649,50.4,73.3,9.2,248.9,1019.6,2.8,0.0,172.4,141.0,Unhealthy for Sensitive Groups,2019,1,19,Saturday,Winter,1,72.49081,87.69553,46.81794,84.59827,54.6739,160.0,129.0,70.6328951517741,64.28227724347796,156.33333333333334,144.57142857142858,0.49999999999999994,0.8660254037844387
2019-01-20,40.26748,53.15528,77.45647,50.8,72.3,8.1,163.7,1020.0,2.8,0.0,185.0,113.0,Unhealthy for Sensitive Groups,2019,1,20,Sunday,Winter,0,51.63531,87.77257,41.50689,59.87598,56.17749,141.0,116.0,54.797865549723305,64.10521861485073,138.0,144.14285714285714,0.49999999999999994,0.8660254037844387
2019-01-21,34.80891,49.12239,74.8092,52.2,70.1,10.3,187.4,1020.1,2.9,0.0,182.6,99.0,Moderate,2019,1,21,Monday,Winter,0,40.26748,72.49081,35.085,53.15528,55.61469,113.0,99.0,42.23723347981771,64.06577736990792,117.66666666666667,144.14285714285714,0.49999999999999994,0.8660254037844387
2019-01-22,33.4567,57.6347,96.6132,53.7,69.1,11.4,310.5,1020.9,2.7,0.0,118.1,96.0,Moderate,2019,1,22,Tuesday,Winter,0,34.80891,51.63531,73.78983,49.12239,88.38872,99.0,160.0,36.177696228027344,58.303901127406526,102.66666666666667,135.0,0.49999999999999994,0.8660254037844387
